smiles,source_id,molecule_chembl_id,MolWt,LogP,HBD,HBA,TPSA,NumRotatableBonds,NumAromaticRings,HeavyAtomCount,FractionCSP3,QED,standard_value,pIC50,activity_class,activity_label,confidence_score,pchembl_value,assay_chembl_id,predicted_pIC50,potency_score,conf_score,qed_score,composite_score,rank
Cn1ccc2cc(N(C(=O)c3cc(-c4cc(Cl)ccc4C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)n4c3CCCC4)c3ccc(O)cc3)ccc21,,CHEMBL3924899,754.3309999999999,8.21990000000001,1,7,83.18,7,6,55,0.2888888888888888,0.1778019557102244,27.0,7.5686,1,active,0.8,7.57,CHEMBL5731902,7.653179872332668,0.5096294151691975,0.8,0.17780195571022447,0.5150668160721846,1016
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,,CHEMBL2031027,769.3679999999997,6.674220000000006,2,8,147.7,13,5,54,0.3170731707317073,0.135964616234456,8.41,8.0752,1,active,0.8,8.05,CHEMBL2033953,7.555788385265293,0.48765471558863854,0.8,0.135964616234456,0.5149496906416703,1017
CCCCN(CCCC)C(=O)c1cn(C)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(I)c4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,,CHEMBL3897725,860.8189999999996,6.531800000000007,2,8,147.7,13,5,54,0.3170731707317073,0.1280728329247429,6.97,8.1568,1,active,0.8,8.16,CHEMBL3888503,7.541715982461422,0.48447952201368316,0.8,0.12807283292474292,0.5149400700271795,1018
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN(C)C)c(-n2cc(C(=O)N(c3ccccc3)c3ccc(O)cc3)c3ccccc32)c1,,CHEMBL5864277,650.7790000000002,7.451900000000009,1,6,78.25,8,6,49,0.1707317073170731,0.1852218838272262,25.1,7.6003,1,active,0.8,7.6,CHEMBL5732641,7.6308769182883855,0.5045971404844186,0.8,0.18522188382722624,0.5147365512110877,1019
CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,,CHEMBL2030864,859.832,9.943699999999994,2,8,130.82999999999998,12,7,60,0.1702127659574468,0.1251301600153294,6.37,8.1959,1,active,0.8,8.22,CHEMBL2033942,7.530404466623378,0.4819272746887214,0.8,0.12513016001532942,0.5145458809365616,1020
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,,CHEMBL3938217,920.3599999999998,8.424120000000006,2,9,145.15,15,5,62,0.3478260869565217,0.1065673119440092,10.0,8.0,1,active,0.8,8.0,CHEMBL3888503,7.612060238658011,0.5003514831438026,0.8,0.10656731194400927,0.5143433424528645,1021
CNCC(=O)N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,CHEMBL3703627,1027.6539999999998,8.007600000000009,4,12,166.24999999999997,19,5,69,0.3469387755102041,0.059020759496293,27.0,7.5686,1,active,0.8,7.57,CHEMBL3707482,7.803919569486627,0.5436412129101144,0.8,0.059020759496293,0.5142555355105534,1022
Cc1cccc(F)c1CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)c1ccc(O)cc1,,CHEMBL5837845,756.8749999999999,7.119520000000011,1,8,96.71000000000002,8,5,56,0.3333333333333333,0.1802922314533254,30.0,7.5229,1,active,0.8,7.52,CHEMBL5739506,7.654794525875243,0.5099937337312522,0.8,0.18029223145332549,0.514075804880197,1023
CC(C)n1ccc2cc(N(C(=O)c3cc(-c4cc5c(cc4C(=O)N4Cc6ccccc6C[C@H]4CN4CCOCC4)OCO5)n4ccccc34)c3ccc(O)cc3)ccc21,,CHEMBL3982905,787.9170000000001,8.454000000000006,1,9,101.12000000000002,8,7,59,0.25,0.1650727400286447,22.0,7.6576,1,active,0.8,7.66,CHEMBL5731902,7.634079299422247,0.5053197022347117,0.8,0.16507274002864472,0.5140147731666815,1024
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2ccc(Cl)cc2-c2cc(C(=O)N(c3ccc(O)cc3)c3ccc4c(ccn4C)c3)cn2C2CC2)CC1,,CHEMBL3701295,753.3469999999998,8.133700000000008,1,7,77.19,8,6,55,0.2888888888888888,0.1700460125249457,25.6,7.5918,1,active,0.8,7.59,CHEMBL3705658,7.646985975282498,0.5082318697470166,0.8,0.1700460125249457,0.513989853514811,1025
CCn1cc(C(=O)N(c2ccc(O)cc2)c2ccc3c(ccn3C)c2)cc1-c1cc(Cl)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,CHEMBL3701294,741.3359999999997,7.818700000000011,1,7,77.18999999999998,8,6,54,0.2727272727272727,0.1723622433852485,25.2,7.5986,1,active,0.8,7.6,CHEMBL3705658,7.640017931080591,0.5066596514493841,0.8,0.1723622433852485,0.5137813243008271,1026
CN(C)CCOc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,CHEMBL3309312,1029.6699999999998,7.976900000000009,2,13,140.82999999999998,20,5,69,0.3673469387755102,0.072953167938852,4.0,8.3979,1,active,0.8,8.4,CHEMBL3369471,7.53142816306999,0.4821582540335632,0.8,0.072953167938852,0.5136714911753008,1027
CCCCN(Cc1ccc(-c2ccc(CC(=O)O)cc2)cc1)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL3963735,1058.4849999999992,10.757419999999993,2,9,162.22,16,7,73,0.2321428571428571,0.0959245739930877,10.0,8.0,1,active,0.8,8.0,CHEMBL3888503,7.616518902568539,0.5013575033095771,0.8,0.0959245739930877,0.5132499418431136,1028
Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)c(Cl)c2)cn1-c1cc(Cl)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,CHEMBL6029111,708.6899999999997,7.591120000000012,1,6,72.25999999999999,7,5,50,0.25,0.1888177866681284,20.5,7.6882,1,active,0.8,7.69,CHEMBL5732641,7.585946273737926,0.4944593199655247,0.8,0.1888177866681284,0.5131819929040521,1029
C=C1CC(c2ccccc2C2CC2)N(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,,CHEMBL6026974,828.9919999999997,9.037100000000002,3,10,168.79,13,5,60,0.3478260869565217,0.059163548644904,23.0,7.6383,1,active,0.8,7.64,CHEMBL5738374,7.772409253169613,0.5365314566510714,0.8,0.05916354864490409,0.5130810651376402,1030
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)N(Cc1ccc(F)cc1)c1ccc(O)cc1,,CHEMBL5788840,742.8480000000003,6.8111000000000095,1,8,96.71,8,5,55,0.3181818181818182,0.1867525106965085,30.0,7.5229,1,active,0.8,7.52,CHEMBL5739506,7.637021302693413,0.5059835142371322,0.8,0.1867525106965085,0.5130397370196145,1031
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)=CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5781680,828.923,9.179700000000002,3,10,168.79,13,6,60,0.2444444444444444,0.0754032262983033,13.0,7.8861,1,active,0.8,7.89,CHEMBL5738376,7.672682076828726,0.5140297493037714,0.8,0.07540322629830332,0.5126529288140611,1032
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL443684,974.6339999999996,8.833200000000007,2,11,128.36,16,4,65,0.425531914893617,0.1046489674991912,10.3,7.9872,1,active,0.8,7.99,CHEMBL4182824,7.6025060684282435,0.49819575037020386,0.8,0.10464896749919123,0.5125445097060964,1033
Cc1cc(C(F)(F)F)ccc1CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)c1ccc(O)cc1,,CHEMBL5983229,806.8819999999997,7.99922000000001,1,8,96.71000000000002,8,5,59,0.3478260869565217,0.1699292730440278,7.5,8.1249,1,active,0.8,8.12,CHEMBL5739506,7.470440696213222,0.4683974901032451,0.8,0.16992927304402788,0.5120978678465289,1034
C[C@H]1[C@@H](OCCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@]3(C)O[C@]24[C@H]1CC[C@@H](C)[C@@H]4C[C@H]3O,,CHEMBL4290795,946.093,5.606400000000005,4,16,229.18,14,4,67,0.574468085106383,0.089006547499131,31.9,7.4962,1,active,0.8,7.5,CHEMBL4264659,7.766182915455093,0.5351265915557368,0.8,0.08900654749913109,0.5120457224251173,1035
C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CN(CCc1ccccc1)C2,,CHEMBL5744802,664.8499999999999,7.61890000000001,1,5,69.02,7,5,50,0.3023255813953488,0.1944943385066926,21.0,7.6778,1,active,0.8,7.68,CHEMBL5732950,7.569601351840384,0.4907713718790794,0.8,0.1944943385066926,0.5118375146983516,1036
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(N(C)C)ccc(Br)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL3904423,862.2909999999997,8.175420000000008,1,8,124.92,13,5,56,0.3333333333333333,0.1267140999867737,30.0,7.5229,1,active,0.8,7.52,CHEMBL3888503,7.705817768629698,0.521506243344946,0.8,0.12671409998677374,0.5117953399670612,1037
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5822566,807.3290000000002,8.882500000000004,3,10,168.79,12,6,57,0.238095238095238,0.0802299684717094,36.0,7.4437,1,active,0.8,7.44,CHEMBL5738374,7.791290222521362,0.5407916198520646,0.8,0.08022996847170942,0.5117848925789006,1038
O=C(O)c1cccc(CN(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3CN3CCOCC3)OCO4)n3c2CCCC3)c2ccc(O)cc2)c1,,CHEMBL5949378,768.8669999999998,6.370200000000008,2,9,134.01,9,5,57,0.3111111111111111,0.1755878650521582,30.0,7.5229,1,active,0.8,7.52,CHEMBL5739506,7.640382555133759,0.5067419225417504,0.8,0.17558786505215826,0.5117442443252711,1039
CCN(CCOC)C[C@@H]1Cc2ccccc2CN1C(=O)c1ccc(Cl)cc1-c1cc(C(=O)N(c2ccc(O)cc2)c2ccc3c(ccn3C)c2)c2n1CCCC2,,CHEMBL3902613,770.3739999999998,8.856000000000005,1,7,83.18,11,6,56,0.3043478260869565,0.142486790998475,29.0,7.5376,1,active,0.8,7.54,CHEMBL5731902,7.679565965904645,0.5155829794570863,0.8,0.142486790998475,0.5116971316741614,1040
CC(=O)N1CC=C(c2ccccc2C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)CC1,,CHEMBL6064593,900.0709999999995,8.629200000000004,3,11,189.1,13,5,65,0.3673469387755102,0.0758016787720434,39.0,7.4089,1,active,0.8,7.41,CHEMBL5738374,7.80606041209291,0.5441242569064523,0.8,0.07580167877204344,0.5116091652038819,1041
CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(OCC(O)CO)cc1,,CHEMBL3982792,788.923,5.576600000000007,4,10,171.28999999999996,14,6,57,0.25,0.1101216224820005,8.13,8.0899,1,active,0.8,8.09,CHEMBL3888503,7.555119744827399,0.4875038484729124,0.8,0.11012162248200058,0.5114953280202137,1042
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6006690,814.921,8.095300000000009,3,11,178.02,13,6,59,0.2727272727272727,0.0758253203421828,36.5,7.4377,1,active,0.8,7.21,CHEMBL5738374,7.794758459090914,0.5415741672695558,0.8,0.07582532034218283,0.5113123996807581,1043
Cc1cc(C(=O)N(c2ccc(O)cc2)c2ccc3[nH]ccc3c2)cn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,CHEMBL5763414,623.7570000000001,7.079820000000009,2,5,84.81,7,6,47,0.1794871794871795,0.1991268814739019,26.1,7.5834,1,active,0.8,7.58,CHEMBL5732641,7.584921524874572,0.4942281031611016,0.8,0.1991268814739019,0.5110658034217541,1044
Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc2c(cc1C(=O)N1Cc3ccccc3C[C@H]1CN1CCOCC1)OCO2,,CHEMBL5767875,670.766,6.097820000000009,1,8,96.71,7,5,50,0.25,0.223751749669583,35.5,7.4498,1,active,0.8,7.45,CHEMBL5732641,7.591694235633814,0.4957562478558983,0.8,0.22375174966958303,0.5110019276377487,1045
C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(=O)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5820802,716.8170000000002,5.684700000000005,4,11,196.86,10,4,51,0.4166666666666667,0.1163174454228874,49.0,7.3098,1,active,0.8,7.31,CHEMBL5738376,7.775316102207779,0.5371873367106453,0.8,0.11631744542288747,0.5108640407207388,1046
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3ccccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6048355,814.3650000000001,7.679900000000008,3,11,172.03,12,5,57,0.3658536585365853,0.0833591988119007,16.0,7.7959,1,active,0.8,7.8,CHEMBL5738374,7.673012729581527,0.5141043553615192,0.8,0.08335919881190075,0.510830817928506,1047
O=C(c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1COCC2)N(c1ccc(O)cc1)c1ccc2c(c1)CCN2,,CHEMBL3921561,744.2920000000001,6.890100000000008,2,8,99.51,7,5,54,0.3023255813953488,0.1874648529429132,31.0,7.5086,1,active,0.8,7.51,CHEMBL5731902,7.6198260716500235,0.5021037086424667,0.8,0.18746485294291323,0.5107227035191315,1048
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5762148,814.921,8.095300000000009,3,11,178.02,13,6,59,0.2727272727272727,0.0758253203421828,39.0,7.4089,1,active,0.8,7.23,CHEMBL5738374,7.794758459090914,0.5415741672695558,0.8,0.07582532034218283,0.5103376666209545,1049
CCc1ccccc1[C@@H]1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL5996455,806.9859999999998,8.646300000000004,3,10,168.79,13,5,58,0.4090909090909091,0.0773601859847143,4.0,8.3979,1,active,0.8,8.4,CHEMBL5738374,7.495766652956485,0.47411185290621194,0.8,0.07736018598471435,0.5103093433185045,1050
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3C3CCCCC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5558697,855.0299999999999,10.276799999999996,3,10,168.79,13,6,62,0.3333333333333333,0.0750821204799758,40.0,7.3979,1,active,0.8,7.4,CHEMBL5510211,7.79653184261849,0.5419743004991947,0.8,0.07508212047997584,0.5100539593794345,1051
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCN(C)CC2)c(-n2cc(C(=O)N(c3ccccc3)c3ccc(O)cc3)c3ccccc32)cc1Cl,,CHEMBL5830905,740.3040000000003,7.791100000000009,1,7,81.49000000000001,8,6,54,0.2272727272727272,0.1717946874357644,37.4,7.4271,1,active,0.8,7.43,CHEMBL5732641,7.656751165369083,0.5104352154906883,0.8,0.17179468743576448,0.5097795729375173,1052
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN)c(-n2cc(C(=O)N(c3ccccc3)c3ccccc3)c3ccccc32)c1,,CHEMBL5984436,606.7260000000002,7.143400000000007,1,5,80.8,7,6,46,0.1282051282051282,0.2094689626970934,22.5,7.6478,1,active,0.8,7.65,CHEMBL5732641,7.538177080491737,0.48368103017450337,0.8,0.20946896269709345,0.5095231905373282,1053
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCN3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5908080,813.937,8.396700000000006,3,11,172.03,13,6,59,0.2727272727272727,0.0755428045931046,17.0,7.7696,1,active,0.8,7.77,CHEMBL5738376,7.67838382987623,0.5153162509691046,0.8,0.07554280459310465,0.5093741857844503,1054
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCCCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1,,CHEMBL3918945,738.8850000000002,7.23610000000001,1,8,96.71,7,5,55,0.3333333333333333,0.1882666297601157,33.0,7.4815,1,active,0.8,7.48,CHEMBL5731902,7.613504907686209,0.5006774476489552,0.8,0.18826662976011574,0.5092126428115993,1055
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C[N+]2([O-])CCOCC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1,,CHEMBL5930470,726.8300000000003,6.816100000000009,1,8,116.53,7,5,54,0.3023255813953488,0.1446851612852081,30.0,7.5229,1,active,0.8,7.52,CHEMBL5731902,7.658319064477195,0.5107889847256682,0.8,0.1446851612852081,0.5091323698521875,1056
CC(C)c1ccccc1CC1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL6031098,833.0239999999995,8.987000000000004,3,10,168.79,14,5,60,0.391304347826087,0.0725494613651389,15.0,7.8239,1,active,0.8,7.82,CHEMBL5738374,7.663522362771112,0.5119630187226825,0.8,0.0725494613651389,0.5090863461335492,1057
O=C(c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccc(O)cc1)c1cccc(Cl)c1,,CHEMBL3964991,735.7120000000003,8.381600000000006,1,6,78.25000000000001,7,5,52,0.2857142857142857,0.1818739762597274,30.0,7.5229,1,active,0.8,7.52,CHEMBL5731902,7.606575286662234,0.4991138988748859,0.8,0.18187397625972748,0.5088731491729741,1058
Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(Br)c(Br)cc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,CHEMBL5966587,797.5919999999994,7.809320000000012,1,6,72.25999999999999,7,5,50,0.25,0.1821579251738828,29.6,7.5287,1,active,0.8,7.53,CHEMBL5732641,7.603506320899661,0.49842143998873184,0.8,0.1821579251738828,0.5087658124748976,1059
COc1c(C)cnc(CN(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3CN3CCOCC3)OCO4)n3c2CCCC3)c2ccc(O)cc2)c1C,,CHEMBL6011142,783.9259999999998,6.692440000000008,1,10,118.83000000000004,9,5,58,0.3695652173913043,0.174521664703191,30.0,7.5229,1,active,0.8,7.52,CHEMBL5739506,7.613339952952052,0.5006402284747067,0.8,0.174521664703191,0.5085334672394042,1060
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)N(Cc1c(Cl)ccc(F)c1F)c1ccc(O)cc1,,CHEMBL5870017,795.2830000000002,7.60360000000001,1,8,96.71,8,5,57,0.3181818181818182,0.1617922960660423,30.0,7.5229,1,active,0.8,7.52,CHEMBL5739506,7.627879979305137,0.5039209331915512,0.8,0.16179229606604237,0.5082644143022541,1061
NC[C@@H]1Cc2ccccc2CN1C(=O)c1ccc(Cl)cc1-n1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)c2ccccc21,,CHEMBL5788955,627.1440000000002,7.493800000000007,2,5,91.8,6,6,46,0.1052631578947368,0.2003262826918478,11.7,7.9318,1,active,0.8,7.93,CHEMBL5732641,7.452278584222999,0.46429952459566914,0.8,0.20032628269184782,0.5080729867535219,1062
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CC5CC5)CN5CCOCC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4206829,892.5069999999996,7.450900000000009,2,10,128.36,14,3,60,0.5116279069767442,0.1685928425074969,20.7,7.684,1,active,0.8,7.68,CHEMBL4182824,7.568487137354311,0.490519968708874,0.8,0.16859284250749695,0.5080364270804106,1063
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2cc(NC(=O)CSc3ccccc3)ccc2-n2cc(C(=O)N(c3ccccc3)c3ccc(O)cc3)c3ccccc32)CC1,,CHEMBL5991985,841.05,8.859900000000005,2,8,101.36,11,7,62,0.196078431372549,0.125664320871038,22.8,7.6421,1,active,0.8,7.64,CHEMBL5732641,7.633504127851592,0.5051899247474486,0.8,0.125664320871038,0.5075140256318064,1064
O=C(c1cn(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCCCC2)OCO3)c2ccccc12)N(c1ccccc1)c1ccc(O)cc1,,CHEMBL5908915,704.8270000000005,8.096300000000008,1,7,87.48,7,6,53,0.2272727272727272,0.1808654488691177,41.2,7.3851,1,active,0.8,7.38,CHEMBL5732641,7.6345042384792965,0.5054155823614034,0.8,0.18086544886911773,0.5072088848756641,1065
CC(=O)N1Cc2cc(C(=O)N3Cc4ccccc4C[C@H]3C)c(-c3cc(C(=O)N(C)c4ccc(O)cc4)c(C)n3C)cc2C1,,CHEMBL5970546,576.6970000000001,5.431820000000006,1,5,86.09,4,4,43,0.2857142857142857,0.351089902808977,42.0,7.3768,1,active,0.8,7.38,CHEMBL5732950,7.410268957513047,0.45482078108080753,0.8,0.351089902808977,0.5071642396736933,1066
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3OC3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5971182,832.98,8.534800000000008,3,11,178.02,14,5,60,0.3777777777777777,0.07216685705031,18.0,7.7447,1,active,0.8,7.75,CHEMBL5738374,7.668238104990008,0.5130270441491338,0.8,0.07216685705031008,0.5068804522850904,1067
NC[C@@H]1Cc2ccccc2CN1C(=O)c1cc(NC(=O)CSc2ccccc2)ccc1-n1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)c2ccccc21,,CHEMBL5819768,757.9160000000002,8.571200000000005,3,7,120.9,10,7,56,0.108695652173913,0.1203477685214822,16.1,7.7932,1,active,0.8,7.79,CHEMBL5732641,7.5890728345249165,0.49516477416982224,0.8,0.12034776852148221,0.5068179315647382,1068
O=C(c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccc(O)cc1)c1cc(F)cc(F)c1,,CHEMBL3949282,737.2470000000004,8.006400000000008,1,6,78.25000000000001,7,5,53,0.2857142857142857,0.18334594170263,38.0,7.4202,1,active,0.8,7.42,CHEMBL5731902,7.616042366476297,0.5012499812069616,0.8,0.18334594170263008,0.5066861141401058,1069
C=C(C)c1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL5995096,818.9969999999997,9.117000000000004,3,10,168.79,13,5,59,0.3777777777777777,0.0769724599998801,19.0,7.7212,1,active,0.8,7.72,CHEMBL5738374,7.661807673046952,0.5115761287316073,0.8,0.07697245999988017,0.5060804799178811,1070
O=C(NS(=O)(=O)c1ccc(NC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5760818,848.3820000000001,8.319100000000006,3,11,172.03,12,6,60,0.2727272727272727,0.0799045166138067,24.0,7.6198,1,active,0.8,7.62,CHEMBL5738374,7.68652013842602,0.5171520678506424,0.8,0.07990451661380672,0.5058763853214289,1071
CC1(C)CCC(Cc2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)=C(c2ccc(Cl)cc2)C1,,CHEMBL5839944,860.4330000000001,10.747399999999992,3,9,165.54999999999998,13,6,61,0.2765957446808511,0.0756665533411616,17.0,7.7696,1,active,0.8,7.77,CHEMBL5738374,7.646792977561327,0.5081883231592174,0.8,0.07566655334116162,0.5058287841917152,1072
CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,,CHEMBL2030853,825.387,9.290299999999998,2,8,130.82999999999998,12,7,59,0.1702127659574468,0.1256487851694434,7.83,8.1062,1,active,0.8,8.1,CHEMBL2033942,7.479026183938006,0.4703346564735891,0.8,0.12564878516944342,0.505791478259599,1073
CCCc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL5756431,818.9969999999997,8.946100000000003,3,10,168.79,14,5,59,0.3777777777777777,0.0726683897595259,18.0,7.7447,1,active,0.8,7.75,CHEMBL5738374,7.6576388172882695,0.5106354987479172,0.8,0.07266838975952596,0.5057599094908645,1074
