smiles,source_id,molecule_chembl_id,MolWt,LogP,HBD,HBA,TPSA,NumRotatableBonds,NumAromaticRings,HeavyAtomCount,FractionCSP3,QED,standard_value,pIC50,activity_class,activity_label,confidence_score,pchembl_value,assay_chembl_id
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3cccc(Cl)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5984992,814.3650000000001,7.679900000000008,3,11,172.03,12,5,57,0.3658536585365853,0.0833591988119007,15.0,7.8239,1,active,0.8,7.82,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3nc(N4CCCC4c4ccccc4)ccn3n2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5919132,813.8970000000002,7.271800000000007,3,13,198.98000000000005,12,7,59,0.238095238095238,0.0824817646467937,49.0,7.3098,1,active,0.8,7.31,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3cc(N4CCCC4c4ccccc4)ccc3s2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6060414,828.9730000000003,9.4438,3,11,168.79,12,7,59,0.2272727272727272,0.0796975471971091,755.0,6.1221,1,active,0.8,6.12,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(OC2CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5893176,834.9959999999999,8.625100000000007,3,11,178.02,14,5,60,0.4222222222222222,0.0720741738024362,91.0,7.041,1,active,0.8,7.04,CHEMBL5738374
CN(c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c(Oc2cnc3[nH]ccc3c2)c1)C1CCC(N2CCCC2c2ccccc2C2CC2)CC1,,CHEMBL5817128,848.0389999999998,8.682500000000006,3,11,172.03,14,5,61,0.4347826086956521,0.0721360349905914,37.0,7.4318,1,active,0.8,7.43,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CC3(CCC(N4CCC[C@H]4c4ccccc4C4CC4)CC3)C2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5881285,860.0499999999997,8.684100000000006,3,11,172.03,13,5,62,0.4468085106382978,0.0764241522568004,34.0,7.4685,1,active,0.8,7.47,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CC3(CCC(N4CCC[C@@H]4c4ccccc4C4CC4)CC3)C2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5926296,860.0499999999997,8.684100000000006,3,11,172.03,13,5,62,0.4468085106382978,0.0764241522568004,107.0,6.9706,1,active,0.8,6.97,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCC(N4CCC[C@H]4c4ccccc4C4CC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5891780,888.1039999999996,9.4643,3,11,172.03,13,5,64,0.4693877551020408,0.0759769269047005,13.0,7.8861,1,active,0.8,7.89,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCC(N4CCC[C@@H]4c4ccccc4C4CC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5978292,888.1039999999996,9.4643,3,11,172.03,13,5,64,0.4693877551020408,0.0759769269047005,149.0,6.8268,1,active,0.8,6.83,CHEMBL5738374
CN(C)c1c(Cl)cccc1C1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,,CHEMBL5828065,897.4989999999996,8.526100000000005,3,12,175.27,13,5,63,0.4347826086956521,0.0760328731968599,4.6,8.3372,1,active,0.8,8.34,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6050481,826.3030000000001,8.941500000000003,2,10,165.98999999999998,12,6,58,0.238095238095238,0.0898731014207639,12.0,7.9208,1,active,0.8,7.92,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6037348,835.9549999999998,8.930000000000005,2,10,165.98999999999998,13,5,60,0.3777777777777777,0.0863990170578462,6.9,8.1612,1,active,0.8,8.16,CHEMBL5738374
CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCCC5c5ccccc5Cl)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL6049523,820.3720000000001,8.797700000000003,3,10,162.8,12,6,58,0.2558139534883721,0.0803641904713301,16.0,7.7959,1,active,0.8,7.8,CHEMBL5738374
CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5882786,830.0239999999998,8.786200000000004,3,10,162.8,13,5,60,0.391304347826087,0.0772531477722493,14.0,7.8539,1,active,0.8,7.85,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC2CN(C3CCOCC3)C2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5926155,848.3820000000001,8.319100000000006,3,11,172.03,12,6,60,0.2727272727272727,0.0799045166138067,33.0,7.4815,1,active,0.8,7.48,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5760818,848.3820000000001,8.319100000000006,3,11,172.03,12,6,60,0.2727272727272727,0.0799045166138067,24.0,7.6198,1,active,0.8,7.62,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2(O)COC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5869539,795.2740000000002,7.217200000000006,4,11,189.02,12,6,56,0.2,0.0723419390615044,19.0,7.7212,1,active,0.8,7.72,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5781678,822.3400000000001,8.973900000000002,3,10,176.98999999999998,12,6,58,0.2558139534883721,0.0797664456692526,13.0,7.8861,1,active,0.8,7.89,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(N2CC3(CCOCC3)C2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6010999,819.3400000000001,8.660800000000005,2,10,160.00000000000003,10,6,58,0.2558139534883721,0.1011732798317753,125.0,6.9031,1,active,0.8,6.9,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5906030,818.953,7.859800000000009,3,11,178.02,13,5,59,0.3636363636363636,0.0778414139514232,6.4,8.1938,1,active,0.8,8.19,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5975530,818.953,7.859800000000009,3,11,178.02,13,5,59,0.3636363636363636,0.0778414139514232,4.5,8.3468,1,active,0.8,8.32,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5916255,818.953,7.859800000000009,3,11,178.02,13,5,59,0.3636363636363636,0.0778414139514232,6.199999999999999,8.2076,1,active,0.8,8.28,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5841596,818.953,7.859800000000009,3,11,178.02,13,5,59,0.3636363636363636,0.0778414139514232,5.1,8.2924,1,active,0.8,8.37,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5756316,818.953,7.859800000000009,3,11,178.02,13,5,59,0.3636363636363636,0.0778414139514232,6.2,8.2076,1,active,0.8,8.21,CHEMBL5738374
CC1(O)CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCC[C@@H]5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5856073,846.0189999999998,9.352500000000004,3,10,176.98999999999998,13,5,61,0.4042553191489361,0.076449134107352,5.5,8.2596,1,active,0.8,8.26,CHEMBL5738374
CC1(O)CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCC[C@H]5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5799821,846.0189999999998,9.352500000000004,3,10,176.98999999999998,13,5,61,0.4042553191489361,0.076449134107352,4.6,8.3372,1,active,0.8,7.77,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CN(C3COC3)CCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5975083,874.0329999999997,7.544000000000009,3,12,181.26,14,5,63,0.4042553191489361,0.073797178639041,4.5,8.3468,1,active,0.8,8.35,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2CCC3(CC2)COC3)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5858076,858.0299999999997,9.6181,2,10,165.98999999999998,13,5,62,0.4166666666666667,0.086020531099484,18.0,7.7447,1,active,0.8,7.75,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(N[C@H]2CC[C@H](N(CC3CC3)CC3CC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5957356,924.1809999999996,10.877599999999992,3,10,162.79999999999998,17,5,67,0.4716981132075472,0.0604224131036459,5.0,8.301,1,active,0.8,8.3,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CN(C3CC3)CCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5842246,858.0339999999998,8.307600000000008,3,11,172.03,14,5,62,0.4042553191489361,0.0724759525113347,27.0,7.5686,1,active,0.8,7.57,CHEMBL5738374
CN(C)CC(=O)N1CCOC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,,CHEMBL5826691,903.0749999999998,7.233400000000008,3,12,192.34,15,5,65,0.3958333333333333,0.0706521583277472,3.4,8.4685,1,active,0.8,8.47,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5810057,817.9649999999999,8.837900000000005,2,10,165.98999999999998,13,5,59,0.3777777777777777,0.0866087114958162,15.0,7.8239,1,active,0.8,7.82,CHEMBL5738374
CC1(O)CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL6016691,845.0349999999997,9.385600000000002,4,10,179.79,13,5,61,0.4042553191489361,0.0658990815733023,6.7,8.1739,1,active,0.8,8.17,CHEMBL5738374
CC1(O)CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCC[C@H]5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5956618,845.0349999999997,9.385600000000002,4,10,179.79,13,5,61,0.4042553191489361,0.0658990815733023,2.6,8.585,1,active,0.8,8.68,CHEMBL5738374
C[C@]1(O)CC[C@@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCC[C@H]5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5922058,845.0349999999997,9.385600000000002,4,10,179.79,13,5,61,0.4042553191489361,0.0658990815733023,7.0,8.1549,1,active,0.8,8.15,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CNCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5818747,817.9689999999999,7.432800000000008,4,11,180.82,13,5,59,0.3636363636363636,0.0685494103498475,9.5,8.0223,1,active,0.8,8.02,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5971190,834.9709999999999,8.963100000000004,3,10,168.79,13,5,60,0.3777777777777777,0.0769218136208417,4.9,8.3098,1,active,0.8,8.31,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5856844,834.9709999999999,8.963100000000004,3,10,168.79,13,5,60,0.3777777777777777,0.0769218136208417,3.4,8.4685,1,active,0.8,8.46,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5972666,834.9709999999999,8.963100000000004,3,10,168.79,13,5,60,0.3777777777777777,0.0769218136208417,4.5,8.3468,1,active,0.8,8.35,CHEMBL5738374
CN1CCOC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,,CHEMBL5867513,831.9959999999999,7.775000000000008,3,11,172.03,13,5,60,0.3777777777777777,0.0781957340494043,6.0,8.2218,1,active,0.8,8.22,CHEMBL5738374
CC(=O)N1CCOC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,,CHEMBL6016585,860.0059999999999,7.691700000000009,3,11,189.1,13,5,62,0.3695652173913043,0.0777759308202123,10.0,8.0,1,active,0.8,8.0,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6019072,891.0349999999996,8.614200000000007,2,11,169.23,14,5,64,0.4166666666666667,0.0808919090208242,2.4,8.6198,1,active,0.8,8.62,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5861196,891.0349999999996,8.614200000000007,2,11,169.23,14,5,64,0.4166666666666667,0.0808919090208242,1.9,8.7212,1,active,0.8,8.72,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CC[C@H](N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5899109,891.0349999999996,8.614200000000007,2,11,169.23,14,5,64,0.4166666666666667,0.0808919090208242,2.2,8.6576,1,active,0.8,8.66,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3CCOCC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5802937,919.0889999999996,9.394400000000005,2,11,169.23,14,5,66,0.44,0.0804139747805409,5.9,8.2291,1,active,0.8,8.23,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2CCN(C3COC3)C2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5982940,858.0339999999998,8.165100000000008,3,11,172.03,14,5,62,0.4042553191489361,0.0726956133796486,4.3,8.3665,1,active,0.8,8.37,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2CCN(C3COC3)C2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5828543,858.0339999999998,8.165100000000008,3,11,172.03,14,5,62,0.4042553191489361,0.0726956133796486,17.0,7.7696,1,active,0.8,7.77,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3CC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5782018,875.0359999999996,9.377800000000002,2,10,159.99999999999997,14,5,63,0.4166666666666667,0.081311344363458,20.0,7.699,1,active,0.8,7.7,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC2CCN(C(CF)CF)C2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5962842,866.0039999999997,8.826300000000005,3,10,162.79999999999998,15,5,62,0.391304347826087,0.0684904002527656,8.9,8.0506,1,active,0.8,8.05,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c(Cl)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6020098,806.4289999999999,9.6162,3,8,125.65,12,5,57,0.3777777777777777,0.1139163635598954,353.0,6.4522,1,active,0.8,6.45,CHEMBL5738374
N#Cc1cc(S(=O)(=O)NC(=O)c2ccc(C3=CCC(N4CCCC4c4ccccc4C4CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)ccc1NCC1CCOCC1,,CHEMBL5843415,796.9939999999999,8.834480000000005,3,9,149.44,12,5,58,0.3695652173913043,0.1126065904223381,431.0,6.3655,1,active,0.8,6.37,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5775373,904.0459999999996,9.256300000000005,3,10,159.79,13,5,63,0.391304347826087,0.1039883081659273,252.0,6.5986,1,active,0.8,6.6,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6032884,872.0609999999997,8.555200000000008,3,11,172.03,14,5,63,0.4166666666666667,0.0721393525406406,4.6,8.3372,1,active,0.8,8.34,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5940140,872.0609999999997,8.555200000000008,3,11,172.03,14,5,63,0.4166666666666667,0.0721393525406406,3.6,8.4437,1,active,0.8,8.44,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5933907,872.0609999999997,8.555200000000008,3,11,172.03,14,5,63,0.4166666666666667,0.0721393525406406,5.2,8.284,1,active,0.8,8.28,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5805930,820.9689999999999,7.950100000000009,3,11,178.02,13,5,59,0.4090909090909091,0.0775809548411908,5.3,8.2757,1,active,0.8,8.28,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5995925,820.9689999999999,7.950100000000009,3,11,178.02,13,5,59,0.4090909090909091,0.0775809548411908,4.2,8.3768,1,active,0.8,8.38,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5860139,820.9689999999999,7.950100000000009,3,11,178.02,13,5,59,0.4090909090909091,0.0775809548411908,5.0,8.301,1,active,0.8,8.3,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5966228,820.9689999999999,7.950100000000009,3,11,178.02,13,5,59,0.4090909090909091,0.0775809548411908,3.1,8.5086,1,active,0.8,8.51,CHEMBL5738374
CC(C)(C)[Si](C)(C)OC1CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCC[C@@H]5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL5753141,946.2559999999996,11.991899999999989,2,10,165.99,15,5,67,0.4615384615384615,0.058577176850686,849.0,6.0711,1,active,0.8,6.07,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5929872,831.9919999999998,8.962400000000004,3,10,176.98999999999998,13,5,60,0.391304347826087,0.0766786851790087,16.0,7.7959,1,active,0.8,7.8,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(OCC2CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5812387,831.9919999999998,8.962400000000004,3,10,176.98999999999998,13,5,60,0.391304347826087,0.0766786851790087,5.3,8.2757,1,active,0.8,8.28,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC(=O)N2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6063527,831.9519999999999,7.896600000000008,3,10,189.1,11,5,60,0.3409090909090909,0.0871972398024206,12.0,7.9208,1,active,0.8,7.92,CHEMBL5738374
CC(C)c1ccccc1[C@@H]1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4(F)CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,,CHEMBL6055951,832.9549999999997,9.4446,3,10,168.79,13,6,60,0.2888888888888888,0.0753029214009399,59.0,7.2291,1,active,0.8,7.23,CHEMBL5738374
CC(C)c1ccccc1[C@H]1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4(F)CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,,CHEMBL5912155,832.9549999999997,9.4446,3,10,168.79,13,6,60,0.2888888888888888,0.0753029214009399,2.75,8.5607,1,active,0.8,8.54,CHEMBL5738374
COCC1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5ccccc5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,CHEMBL6018441,859.0619999999998,9.897199999999998,3,10,168.79,15,5,62,0.4166666666666667,0.0680684879430715,18.0,7.7447,1,active,0.8,7.75,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@@H]2CCN(C3CCOCC3)C2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5782710,886.0879999999997,8.945300000000005,3,11,172.03,14,5,64,0.4285714285714285,0.0718293252297777,18.0,7.7447,1,active,0.8,7.75,CHEMBL5738374
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL6006690,814.921,8.095300000000009,3,11,178.02,13,6,59,0.2727272727272727,0.0758253203421828,36.5,7.4377,1,active,0.8,7.21,CHEMBL5738374
