smiles,source,predicted_pIC50,predicted_IC50_nM,MolWt,LogP,QED,AromaticRings,RingCount,is_novel,admet_caco2_class,admet_caco2_risk,admet_hia_class,admet_hia_risk,admet_pgp_substrate,admet_pgp_risk,admet_bioavailability_score,admet_bioavailability_risk,admet_tpsa,admet_mw,admet_logp,admet_bbb_penetrant,admet_bbb_logbb,admet_bbb_risk,admet_ppb_class,admet_ppb_risk,admet_vod_class,admet_vod_risk,admet_cyp_alerts,admet_cyp_n_alerts,admet_cyp_inhibition_risk,admet_cyp_risk,admet_metabolic_stability,admet_metabolic_stability_score,admet_metabolic_risk,admet_renal_clearance,admet_renal_risk,admet_halflife_class,admet_halflife_risk,admet_herg_risk_flag,admet_herg_alerts,admet_herg_n_alerts,admet_herg_risk,admet_ames_alerts,admet_ames_n_alerts,admet_ames_risk,admet_hepatotox_alerts,admet_hepatotox_n_alerts,admet_hepatotox_risk,admet_mrdd_class,admet_mrdd_risk,admet_score,admet_class,admet_absorption_score,admet_distribution_score,admet_metabolism_score,admet_excretion_score,admet_toxicity_score,admet_n_red_flags,admet_n_yellow_flags,admet_n_green_flags
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2c2cnc4[nH]ccc4c2)C3)CC1,brics,7.375213067915975,42.1489666910994,509.6980000000003,5.642100000000005,0.4944390821442815,3,7,True,high,green,moderate,yellow,False,green,0.6499999999999999,yellow,55.47,509.6980000000003,5.6421000000000054,True,0.484,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.622,moderate,0.787,0.667,0.5,0.75,0.5,1,9,5
CN1CC=C(c2ccccc2[C@H]2CCCN2C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,7.369919303302259,42.66587893386635,564.8180000000001,6.484700000000008,0.4156610564072407,2,7,True,high,green,moderate,yellow,False,green,0.6499999999999999,yellow,30.03,564.8180000000001,6.484700000000008,True,0.869,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.672,moderate,0.787,0.667,0.75,0.75,0.5,1,8,6
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)CC1,brics,7.350760120439565,44.59024715448331,523.7250000000004,5.684600000000006,0.4777927543984489,3,7,True,high,green,moderate,yellow,False,green,0.6499999999999999,yellow,55.47,523.7250000000004,5.684600000000006,True,0.49,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.659,moderate,0.787,0.667,0.5,0.75,0.625,1,8,6
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(c2cnc5[nH]ccc5c2)C4)C3)CC1,brics,7.344253485311358,45.26333136240124,504.7190000000004,5.234900000000005,0.6000463122705807,2,7,True,high,green,moderate,yellow,False,green,0.8499999999999999,green,72.46000000000001,504.7190000000004,5.234900000000005,True,0.251,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.647,moderate,0.837,0.5,0.5,0.75,0.625,1,8,6
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(C6CC6)CC5)C4)CC3)C2)CC1,brics,7.330601113974364,46.708818939011564,487.7320000000005,5.546300000000006,0.5574112207122424,1,7,True,high,green,high,green,False,green,1.0,green,26.79,487.73200000000054,5.546300000000006,True,0.756,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.788,favorable,1.0,0.667,0.875,0.75,0.625,1,4,10
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,7.324567445033304,47.36227498312147,593.8599999999999,5.636300000000007,0.4486273767496536,2,7,True,high,green,moderate,yellow,False,green,0.6499999999999999,yellow,33.27,593.8599999999999,5.6363000000000065,True,0.705,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.672,moderate,0.787,0.667,0.75,0.75,0.5,1,8,6
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(C6CCOCC6)CC5)C4)CC3)C2)CC1,brics,7.2917984546580925,51.074196771752405,531.7850000000004,5.562900000000006,0.5095447862001807,1,7,True,high,green,moderate,yellow,False,green,0.8499999999999999,green,36.019999999999996,531.7850000000004,5.562900000000006,True,0.666,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.722,favorable,0.837,0.667,0.75,0.75,0.625,1,6,8
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2c2cnc4[nH]ccc4c2)C3)CC1,brics,7.250991672279389,56.105873439064645,538.7400000000001,4.793700000000004,0.5175902069698163,3,7,True,high,green,high,green,False,green,1.0,green,58.71,538.7400000000001,4.793700000000004,True,0.32,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.712,favorable,1.0,0.667,0.5,0.75,0.625,1,6,8
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.248463652676768,56.43341700781742,483.6200000000003,3.951100000000002,0.4610289120483732,4,7,True,high,green,high,green,True,yellow,1.0,green,84.15,483.6200000000003,3.951100000000002,False,-0.065,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.694,moderate,0.875,0.5,0.5,0.75,0.75,1,7,7
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,7.241361875194254,57.363827981784006,538.7400000000002,4.793700000000004,0.5175902069698163,3,7,True,high,green,high,green,False,green,1.0,green,58.71,538.7400000000002,4.793700000000004,True,0.32,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.667,0.5,0.75,0.75,1,5,9
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.226854155960712,59.31244731979154,478.6370000000003,3.914200000000002,0.7243058419972614,2,7,True,high,green,high,green,False,green,1.0,green,70.69,478.6370000000003,3.914200000000002,True,0.064,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN([C@@H]6COCCO6)CC5)C4)CC3)C2)CC1,brics,7.213900362116776,61.10822061790776,533.7570000000004,4.756800000000005,0.5587427202478525,1,7,True,high,green,high,green,False,green,1.0,green,45.25,533.7570000000004,4.756800000000005,True,0.449,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.8,favorable,1.0,0.667,0.75,0.75,0.75,1,4,10
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,7.213522723394945,61.1613800923493,478.6370000000005,3.993700000000003,0.7223362221681386,2,7,True,high,green,high,green,False,green,1.0,green,70.69000000000001,478.6370000000005,3.993700000000003,True,0.076,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.210739932036297,61.55453685473009,508.6700000000004,5.622200000000006,0.376278641326936,4,8,True,high,green,moderate,yellow,True,yellow,0.6499999999999999,yellow,80.91,508.6700000000004,5.622200000000006,True,0.226,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,low,0.25,red,False,yellow,long,yellow,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.553,moderate,0.662,0.5,0.375,0.5,0.625,2,10,3
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC([C@@H]2COCCO2)C4)C3)CC1,brics,7.203714233770958,62.55841924383959,533.7570000000004,4.836300000000005,0.5545643381890707,1,7,True,high,green,high,green,False,green,1.0,green,45.25,533.7570000000004,4.836300000000005,True,0.461,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.762,favorable,1.0,0.667,0.75,0.75,0.625,1,5,9
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,7.201531781978581,62.87358410991135,468.6050000000003,4.842000000000004,0.4507708758831604,4,7,True,high,green,high,green,True,yellow,1.0,green,80.91,468.6050000000003,4.842000000000004,True,0.105,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.694,moderate,0.875,0.5,0.5,0.75,0.75,1,7,7
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(c5ccccc5C5=CCN(C)CC5)CC4)C3)CC2)C1,brics,7.184243403401881,65.42693814071335,489.7480000000005,6.076900000000007,0.5130124264060422,1,6,True,high,green,high,green,False,green,0.8,green,26.790000000000006,489.74800000000045,6.076900000000007,True,0.838,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.737,favorable,0.95,0.667,0.875,0.75,0.5,1,5,9
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.142890430237511,71.96305133487297,476.6650000000003,4.720300000000004,0.6963729428234061,2,7,True,high,green,high,green,False,green,1.0,green,61.46,476.6650000000003,4.720300000000004,True,0.281,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.1391435129087615,72.58660548647651,432.6120000000002,4.703700000000004,0.7646170155114139,2,7,True,high,green,high,green,False,green,1.0,green,52.230000000000004,432.6120000000002,4.703700000000004,True,0.371,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.775,favorable,1.0,0.667,0.625,0.75,0.75,1,4,10
CCC1CC2(CCN(C(=O)C3CC4(CCN(c5ccccc5C5=CCN(C)CC5)CC4)C3)CC2)C1,brics,7.136553356850651,73.02080949529812,475.72100000000046,5.830900000000007,0.5480579997527695,1,6,True,high,green,high,green,False,green,0.8,green,26.790000000000006,475.72100000000046,5.830900000000007,True,0.8,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.737,favorable,0.95,0.667,0.875,0.75,0.5,1,5,9
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2[C@H]2CC[C@](C)(O)CC2)C3)CC1,brics,7.1282209932034695,74.43531092307829,505.74700000000047,5.334300000000007,0.6005582062853206,1,6,True,high,green,moderate,yellow,False,green,0.8499999999999999,green,47.019999999999996,505.74700000000047,5.334300000000007,True,0.521,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.684,moderate,0.837,0.667,0.75,0.75,0.5,1,7,7
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(C(F)(F)F)C4)C3)CC1,brics,7.119692548542574,75.91147873686214,515.6640000000003,5.983200000000007,0.4953682364682482,1,6,True,high,green,moderate,yellow,False,green,0.6499999999999999,yellow,26.79,515.6640000000003,5.983200000000007,True,0.823,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,high_dose,yellow,0.672,moderate,0.787,0.667,0.75,0.75,0.5,1,8,6
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2[C@H]2CC[C@](C)(O)CC2)C3)CC1,brics,7.085069527092354,82.21110259748501,534.7890000000003,4.485900000000004,0.6172007571216306,1,6,True,high,green,high,green,False,green,1.0,green,50.260000000000005,534.7890000000003,4.4859000000000036,True,0.357,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.762,favorable,1.0,0.667,0.75,0.75,0.625,1,5,9
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN([C@H]5CC[C@](C)(O)CC5)CC4)C3)CC2)CC1,brics,7.078412541356422,83.48096461263329,519.7740000000005,5.297300000000005,0.5867138937040692,1,6,True,high,green,moderate,yellow,False,green,0.8499999999999999,green,47.019999999999996,519.7740000000005,5.297300000000005,True,0.515,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.722,favorable,0.837,0.667,0.75,0.75,0.625,1,6,8
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1c1cnc2[nH]ccc2c1,brics,7.0694835867027415,85.21507161142677,422.57300000000015,3.8976000000000015,0.8150347387705723,2,6,True,high,green,high,green,False,green,1.0,green,61.46,422.57300000000015,3.8976000000000024,True,0.154,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2C2CC2)C3)CC1,brics,7.062134751139977,86.66929200519819,462.6820000000004,3.9547000000000025,0.6777488209813847,1,6,True,high,green,high,green,False,green,1.0,green,30.03,462.68200000000036,3.9547000000000025,True,0.477,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.788,favorable,1.0,0.667,0.875,0.75,0.625,1,4,10
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.06203242901154,86.68971416476055,479.66900000000027,3.5638000000000014,0.7040998086522865,2,6,True,high,green,high,green,True,yellow,1.0,green,75.69999999999999,479.66900000000027,3.5638000000000014,False,-0.041,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.756,favorable,0.875,0.5,0.625,0.75,0.875,0,7,8
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,7.056490229487735,87.80308403168726,479.6690000000005,3.6433000000000018,0.7030393684599158,2,6,True,high,green,high,green,True,yellow,1.0,green,75.7,479.66900000000044,3.6433000000000018,False,-0.028,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.756,favorable,0.875,0.5,0.625,0.75,0.875,0,7,8
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2C2CC2)C3)CC1,brics,7.048105676139975,89.5146924463728,433.6400000000003,4.803100000000005,0.6822069293871337,1,6,True,high,green,high,green,False,green,1.0,green,26.79,433.6400000000003,4.803100000000005,True,0.641,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.788,favorable,1.0,0.667,0.875,0.75,0.625,1,4,10
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(N(C)C)C4)C3)CC1,brics,7.046020670147908,89.94547711643128,490.7360000000005,4.734900000000005,0.610192875056474,1,6,True,high,green,high,green,False,green,1.0,green,30.03,490.73600000000044,4.734900000000005,True,0.598,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,aniline,1,yellow,moderate_dose,green,0.788,favorable,1.0,0.667,0.875,0.75,0.625,1,4,10
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,7.042533921118327,90.67051424692472,534.7890000000003,4.406400000000003,0.6204610648129385,1,6,True,high,green,high,green,False,green,1.0,green,50.260000000000005,534.7890000000003,4.406400000000003,True,0.344,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.8,favorable,1.0,0.667,0.75,0.75,0.75,1,4,10
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC(c4cnc5[nH]ccc5c4)CC2)C3)CC1,brics,7.037997606479076,91.62255396887085,464.6540000000003,4.454700000000003,0.7037515221631324,2,6,True,high,green,high,green,False,green,1.0,green,72.46000000000001,464.6540000000003,4.454700000000003,True,0.13,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
CN1CC=C(c2ccccc2[C@H]2CCCN2C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,7.03199022401876,92.8987298075294,477.6930000000005,4.740200000000005,0.6276398752063537,1,6,True,high,green,high,green,False,green,1.0,green,36.019999999999996,477.6930000000005,4.740200000000005,True,0.539,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,1,3,11
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.023976163239537,94.6289098124129,451.6150000000002,3.049200000000001,0.7771786496185912,2,6,True,high,green,high,green,False,green,1.0,green,64.69999999999999,451.61500000000024,3.049200000000001,False,-0.01,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.788,favorable,1.0,0.5,0.625,0.75,0.875,0,6,9
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)C1,brics,7.023479693434347,94.73714802809916,434.6280000000002,5.234300000000005,0.7192027863752984,2,6,True,high,green,high,green,False,green,1.0,green,52.230000000000004,434.62800000000027,5.234300000000005,True,0.453,green,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,high_dose,yellow,0.738,favorable,1.0,0.667,0.625,0.75,0.625,1,5,9
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,7.018923991118331,95.73616111117248,462.6820000000004,3.875200000000003,0.6794886875323441,1,6,True,high,green,high,green,False,green,1.0,green,30.03,462.6820000000004,3.875200000000003,True,0.464,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,1,3,11
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,7.01531457280664,96.53513920841344,506.7350000000005,3.8918000000000026,0.6196803790583878,1,6,True,high,green,high,green,False,green,1.0,green,39.260000000000005,506.7350000000005,3.8918000000000026,True,0.375,green,high,yellow,high,yellow,,0,low,green,moderate,0.5,yellow,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.8,favorable,1.0,0.667,0.75,0.75,0.75,1,4,10
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.010853942409812,97.5317591655595,407.56200000000007,3.0326000000000004,0.8498031409889543,2,6,True,high,green,high,green,False,green,1.0,green,55.47,407.56200000000007,3.0326000000000004,True,0.079,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.788,favorable,1.0,0.5,0.625,0.75,0.875,0,6,9
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,7.009924819430022,97.7406404801846,446.6320000000004,3.091800000000001,0.6668939876682665,0,6,True,high,green,high,green,False,green,1.0,green,51.24000000000001,446.6320000000004,3.091800000000001,True,0.131,yellow,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.837,favorable,1.0,0.5,0.875,0.75,0.875,0,5,10
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)CC1,brics,7.00985898375902,97.75545832539676,491.7200000000005,4.782700000000005,0.607244873560841,1,6,True,high,green,high,green,False,green,1.0,green,36.019999999999996,491.72000000000054,4.782700000000005,True,0.545,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,1,3,11
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(C5CC5)CC4)C3)CC2)CC1,brics,7.009575990165949,97.81917818536216,447.6670000000004,4.766100000000005,0.6654459298890437,1,6,True,high,green,high,green,False,green,1.0,green,26.79,447.6670000000004,4.766100000000005,True,0.635,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,1,3,11
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,7.000855622114,99.80317967323676,450.6270000000002,4.491700000000004,0.7226337722551471,2,6,True,high,green,high,green,False,green,1.0,green,72.46000000000001,450.62700000000024,4.491700000000004,True,0.136,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](C2CC2)C1,brics,6.995211265663787,101.108748385424,407.5620000000003,3.1121000000000008,0.8494843601008274,2,6,True,high,green,high,green,False,green,1.0,green,55.47,407.5620000000003,3.1121000000000008,True,0.092,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.788,favorable,1.0,0.5,0.625,0.75,0.875,0,6,9
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,6.99190761910534,101.88080806357996,436.6000000000002,3.940100000000003,0.7917386290552589,2,6,True,high,green,high,green,False,green,1.0,green,61.46,436.6000000000002,3.940100000000003,True,0.16,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.75,favorable,1.0,0.5,0.625,0.75,0.75,1,5,9
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,6.978701999862915,105.02628410219668,392.5470000000001,3.9235000000000033,0.8612336894961349,2,6,True,high,green,high,green,False,green,1.0,green,52.230000000000004,392.5470000000001,3.9235000000000033,True,0.25,yellow,high,yellow,high,yellow,pyridine_N,1,moderate,yellow,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.788,favorable,1.0,0.5,0.625,0.75,0.875,0,6,9
